Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/microsite staging/Login/Tc-4,Chrome 95.0.4638.69,Verify with invalid password,,2021-12-17 15:45:35,2021-12-17 15:46:20,44.644s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:45:35,2021-12-17 15:45:46,10.599s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Email""))",Chrome 95.0.4638.69,,,2021-12-17 15:45:46,2021-12-17 15:46:17,31.440s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_WELCOME_mat-input-2""), ""akki2323@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:46:17,2021-12-17 15:46:18,0.624s,PASSED
"setEncryptedText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-3""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Chrome 95.0.4638.69,,,2021-12-17 15:46:18,2021-12-17 15:46:18,0.326s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (12)""))",Chrome 95.0.4638.69,,,2021-12-17 15:46:18,2021-12-17 15:46:18,0.304s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Invalid Credentials""), ""Invalid Credentials"")",Chrome 95.0.4638.69,,,2021-12-17 15:46:18,2021-12-17 15:46:19,0.897s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-17 15:46:19,2021-12-17 15:46:20,0.365s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-1,Chrome 95.0.4638.69,Registration with valid inputs,,2021-12-17 15:46:20,2021-12-17 15:47:54,1m - 34.582s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:46:20,2021-12-17 15:46:30,9.852s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-17 15:46:30,2021-12-17 15:46:30,0.706s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_REGISTER_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:46:30,2021-12-17 15:46:31,0.926s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:46:31,2021-12-17 15:46:32,0.463s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-6""), ""testing3145@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:46:32,2021-12-17 15:46:32,0.365s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-7""), ""testing3145@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:46:32,2021-12-17 15:46:32,0.350s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Password""))",Chrome 95.0.4638.69,,,2021-12-17 15:46:32,2021-12-17 15:47:04,31.560s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-8""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:47:04,2021-12-17 15:47:04,0.355s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-9""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:47:04,2021-12-17 15:47:05,0.355s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_help Address""))",Chrome 95.0.4638.69,,,2021-12-17 15:47:05,2021-12-17 15:47:05,0.310s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), ""9800 Fredericksburg Rd, San Antonio, TX 78288, USA"")",Chrome 95.0.4638.69,,,2021-12-17 15:47:05,2021-12-17 15:47:06,0.641s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(DOWN))",Chrome 95.0.4638.69,,,2021-12-17 15:47:06,2021-12-17 15:47:07,0.989s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(ENTER))",Chrome 95.0.4638.69,,,2021-12-17 15:47:07,2021-12-17 15:47:07,0.282s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-17 15:47:07,2021-12-17 15:47:07,0.562s,PASSED
delay(45),Chrome 95.0.4638.69,,,2021-12-17 15:47:07,2021-12-17 15:47:52,45.011s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (9)""))",Chrome 95.0.4638.69,,,2021-12-17 15:47:52,2021-12-17 15:47:53,0.270s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-17 15:47:53,2021-12-17 15:47:54,1.445s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/tc-2,Chrome 95.0.4638.69,Registration with existing email id,,2021-12-17 15:47:54,2021-12-17 15:49:30,1m - 35.614s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:47:54,2021-12-17 15:48:05,11.210s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-17 15:48:05,2021-12-17 15:48:06,0.633s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_REGISTER_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:06,2021-12-17 15:48:07,1.352s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:07,2021-12-17 15:48:08,0.287s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-6""), ""testing345@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:08,2021-12-17 15:48:08,0.301s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-7""), ""testing345@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:08,2021-12-17 15:48:08,0.304s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Password""))",Chrome 95.0.4638.69,,,2021-12-17 15:48:08,2021-12-17 15:48:40,31.341s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-8""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:40,2021-12-17 15:48:40,0.304s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-9""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:40,2021-12-17 15:48:40,0.309s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_help Address""))",Chrome 95.0.4638.69,,,2021-12-17 15:48:40,2021-12-17 15:48:41,0.281s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), ""9800 Fredericksburg Rd, San Antonio, TX 78288, USA"")",Chrome 95.0.4638.69,,,2021-12-17 15:48:41,2021-12-17 15:48:41,0.557s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(DOWN))",Chrome 95.0.4638.69,,,2021-12-17 15:48:41,2021-12-17 15:48:42,0.968s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(ENTER))",Chrome 95.0.4638.69,,,2021-12-17 15:48:42,2021-12-17 15:48:42,0.260s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-17 15:48:42,2021-12-17 15:48:43,0.490s,PASSED
delay(45),Chrome 95.0.4638.69,,,2021-12-17 15:48:43,2021-12-17 15:49:28,45.002s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (9)""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:28,2021-12-17 15:49:28,0.275s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-17 15:49:28,2021-12-17 15:49:30,1.614s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-3,Chrome 95.0.4638.69,Verify the blank fields,,2021-12-17 15:49:30,2021-12-17 15:49:45,15.567s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:49:30,2021-12-17 15:49:40,10.180s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:40,2021-12-17 15:49:41,0.634s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (14)""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:41,2021-12-17 15:49:42,1.102s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your first name""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:42,2021-12-17 15:49:42,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your first name""), ""Please enter your first name"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:42,2021-12-17 15:49:43,0.682s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your last name""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your last name""), ""Please enter your last name"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.247s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your email""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your email""), ""Please enter your email"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.250s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please confirm the email""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please confirm the email""), ""Please confirm the email"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.247s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Password is required""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:43,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Password is required""), ""Password is required"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:43,2021-12-17 15:49:44,0.252s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Confirm password is required""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Confirm password is required""), ""Confirm password is required"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.255s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your address""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your address""), ""Please enter your address"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.244s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid city""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid city""), ""Please enter valid city"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.251s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid state""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:44,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid state""), ""Please enter valid state"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:44,2021-12-17 15:49:45,0.249s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid Zip Code""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:45,2021-12-17 15:49:45,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid Zip Code""), ""Please enter valid Zip Code"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:45,2021-12-17 15:49:45,0.250s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/p_Please agree with the above""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:45,2021-12-17 15:49:45,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/p_Please agree with the above""), ""Please agree with the above"")",Chrome 95.0.4638.69,,,2021-12-17 15:49:45,2021-12-17 15:49:45,0.244s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_First Name Please enter your first name_af0647""))",Chrome 95.0.4638.69,,,2021-12-17 15:49:45,2021-12-17 15:49:45,0.001s,NOT_RUN
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-17 15:49:45,2021-12-17 15:49:45,0.297s,PASSED
