Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/microsite staging/Login/Tc-3,Chrome 95.0.4638.69,Verify with Invalid Emailid,,2021-12-17 15:26:59,2021-12-17 15:27:16,17.341s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:26:59,2021-12-17 15:27:14,15.126s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_WELCOME_mat-input-2""), ""asdfghjgfdsdj2334@hjfdksdjfdks)(*()"")",Chrome 95.0.4638.69,,,2021-12-17 15:27:14,2021-12-17 15:27:15,0.941s,PASSED
"setEncryptedText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_Please enter a valid email address_ma_e31672""), ""kwgy5fRXfBGnwwxnyAqiaw=="")",Chrome 95.0.4638.69,,,2021-12-17 15:27:15,2021-12-17 15:27:16,0.383s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (11)""))",Chrome 95.0.4638.69,,,2021-12-17 15:27:16,2021-12-17 15:27:16,0.439s,PASSED
"verifyTextPresent(""Please enter a valid email address"", true)",Chrome 95.0.4638.69,,,2021-12-17 15:27:16,2021-12-17 15:27:16,0.287s,PASSED
,,,,,,,
Test Cases/microsite staging/Login/Tc-4,Chrome 95.0.4638.69,Verify with invalid password,,2021-12-17 15:27:16,2021-12-17 15:28:02,45.919s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:27:17,2021-12-17 15:27:28,11.778s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Email""))",Chrome 95.0.4638.69,,,2021-12-17 15:27:28,2021-12-17 15:28:00,31.348s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_WELCOME_mat-input-2""), ""akki2323@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:00,2021-12-17 15:28:00,0.624s,PASSED
"setEncryptedText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-3""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Chrome 95.0.4638.69,,,2021-12-17 15:28:00,2021-12-17 15:28:01,0.345s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (12)""))",Chrome 95.0.4638.69,,,2021-12-17 15:28:01,2021-12-17 15:28:01,0.318s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Invalid Credentials""), ""Invalid Credentials"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:01,2021-12-17 15:28:02,1.293s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-1,Chrome 95.0.4638.69,Registration with valid inputs,,2021-12-17 15:28:02,2021-12-17 15:29:35,1m - 32.441s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:28:02,2021-12-17 15:28:11,8.971s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-17 15:28:11,2021-12-17 15:28:12,0.748s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_REGISTER_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:12,2021-12-17 15:28:13,0.997s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:13,2021-12-17 15:28:14,0.457s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-6""), ""testing3145@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:14,2021-12-17 15:28:14,0.369s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-7""), ""testing3145@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:14,2021-12-17 15:28:14,0.367s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Password""))",Chrome 95.0.4638.69,,,2021-12-17 15:28:14,2021-12-17 15:28:46,31.357s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-8""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:46,2021-12-17 15:28:46,0.375s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-9""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:46,2021-12-17 15:28:46,0.356s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_help Address""))",Chrome 95.0.4638.69,,,2021-12-17 15:28:46,2021-12-17 15:28:47,0.328s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), ""9800 Fredericksburg Rd, San Antonio, TX 78288, USA"")",Chrome 95.0.4638.69,,,2021-12-17 15:28:47,2021-12-17 15:28:47,0.649s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(DOWN))",Chrome 95.0.4638.69,,,2021-12-17 15:28:47,2021-12-17 15:28:49,1.113s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(ENTER))",Chrome 95.0.4638.69,,,2021-12-17 15:28:49,2021-12-17 15:28:49,0.297s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-17 15:28:49,2021-12-17 15:28:49,0.551s,PASSED
delay(45),Chrome 95.0.4638.69,,,2021-12-17 15:28:49,2021-12-17 15:29:34,45.008s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (9)""))",Chrome 95.0.4638.69,,,2021-12-17 15:29:34,2021-12-17 15:29:35,0.309s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/tc-2,Chrome 95.0.4638.69,Registration with existing email id,,2021-12-17 15:29:35,2021-12-17 15:31:09,1m - 33.913s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:29:35,2021-12-17 15:29:45,10.409s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-17 15:29:45,2021-12-17 15:29:46,0.713s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_REGISTER_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:29:46,2021-12-17 15:29:47,1.409s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-17 15:29:47,2021-12-17 15:29:48,0.369s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-6""), ""testing345@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:29:48,2021-12-17 15:29:48,0.378s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-7""), ""testing345@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-17 15:29:48,2021-12-17 15:29:49,0.386s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Password""))",Chrome 95.0.4638.69,,,2021-12-17 15:29:49,2021-12-17 15:30:20,31.356s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-8""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:30:20,2021-12-17 15:30:20,0.387s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-9""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-17 15:30:20,2021-12-17 15:30:21,0.353s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_help Address""))",Chrome 95.0.4638.69,,,2021-12-17 15:30:21,2021-12-17 15:30:21,0.324s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), ""9800 Fredericksburg Rd, San Antonio, TX 78288, USA"")",Chrome 95.0.4638.69,,,2021-12-17 15:30:21,2021-12-17 15:30:22,0.644s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(DOWN))",Chrome 95.0.4638.69,,,2021-12-17 15:30:22,2021-12-17 15:30:22,0.880s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(ENTER))",Chrome 95.0.4638.69,,,2021-12-17 15:30:22,2021-12-17 15:30:23,0.271s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-17 15:30:23,2021-12-17 15:30:23,0.534s,PASSED
delay(45),Chrome 95.0.4638.69,,,2021-12-17 15:30:23,2021-12-17 15:31:08,45.003s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (9)""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:08,2021-12-17 15:31:09,0.333s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-3,Chrome 95.0.4638.69,Verify the blank fields,,2021-12-17 15:31:09,2021-12-17 15:31:24,14.908s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-17 15:31:09,2021-12-17 15:31:19,9.502s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:19,2021-12-17 15:31:19,0.754s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (14)""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:19,2021-12-17 15:31:20,0.944s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your first name""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:20,2021-12-17 15:31:20,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your first name""), ""Please enter your first name"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:20,2021-12-17 15:31:21,0.479s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your last name""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:21,2021-12-17 15:31:21,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your last name""), ""Please enter your last name"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:21,2021-12-17 15:31:21,0.287s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your email""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:21,2021-12-17 15:31:21,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Please enter your email""), ""Please enter your email"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:21,2021-12-17 15:31:21,0.290s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please confirm the email""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:21,2021-12-17 15:31:21,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please confirm the email""), ""Please confirm the email"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:21,2021-12-17 15:31:22,0.281s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Password is required""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Password is required""), ""Password is required"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.273s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Confirm password is required""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Confirm password is required""), ""Confirm password is required"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.278s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your address""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your address""), ""Please enter your address"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.277s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid city""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:22,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid city""), ""Please enter valid city"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:22,2021-12-17 15:31:23,0.279s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid state""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:23,2021-12-17 15:31:23,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid state""), ""Please enter valid state"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:23,2021-12-17 15:31:23,0.301s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid Zip Code""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:23,2021-12-17 15:31:23,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter valid Zip Code""), ""Please enter valid Zip Code"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:23,2021-12-17 15:31:23,0.292s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/p_Please agree with the above""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:23,2021-12-17 15:31:23,0.000s,NOT_RUN
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/p_Please agree with the above""), ""Please agree with the above"")",Chrome 95.0.4638.69,,,2021-12-17 15:31:23,2021-12-17 15:31:24,0.280s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_First Name Please enter your first name_af0647""))",Chrome 95.0.4638.69,,,2021-12-17 15:31:24,2021-12-17 15:31:24,0.001s,NOT_RUN
