Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-3""), ""cvW8qx4B2o3F4VwP/kNsqA=="")",Chrome 95.0.4638.69,,,2021-12-20 10:59:47,2021-12-20 10:59:47,0.285s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (12)""))",Chrome 95.0.4638.69,,,2021-12-20 10:59:47,2021-12-20 10:59:47,0.283s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Invalid Credentials""), ""Invalid Credentials"")",Chrome 95.0.4638.69,,,2021-12-20 10:59:47,2021-12-20 10:59:48,0.855s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-20 10:59:48,2021-12-20 10:59:48,0.265s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-1(Registration),Chrome 95.0.4638.69,Registration with valid inputs,,2021-12-20 10:59:48,2021-12-20 11:01:26,1m - 37.762s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 10:59:49,2021-12-20 11:00:02,13.761s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-20 11:00:02,2021-12-20 11:00:03,0.624s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_REGISTER_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:03,2021-12-20 11:00:04,0.790s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:04,2021-12-20 11:00:04,0.329s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-6""), ""testing3145@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:04,2021-12-20 11:00:05,0.506s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-7""), ""testing3145@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:05,2021-12-20 11:00:05,0.293s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Password""))",Chrome 95.0.4638.69,,,2021-12-20 11:00:05,2021-12-20 11:00:36,31.475s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-8""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:36,2021-12-20 11:00:37,0.288s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-9""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:37,2021-12-20 11:00:37,0.280s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_help Address""))",Chrome 95.0.4638.69,,,2021-12-20 11:00:37,2021-12-20 11:00:37,0.271s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), ""9800 Fredericksburg Rd, San Antonio, TX 78288, USA"")",Chrome 95.0.4638.69,,,2021-12-20 11:00:37,2021-12-20 11:00:38,0.545s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(DOWN))",Chrome 95.0.4638.69,,,2021-12-20 11:00:38,2021-12-20 11:00:39,0.960s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(ENTER))",Chrome 95.0.4638.69,,,2021-12-20 11:00:39,2021-12-20 11:00:39,0.249s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-20 11:00:39,2021-12-20 11:00:39,0.480s,PASSED
delay(45),Chrome 95.0.4638.69,,,2021-12-20 11:00:39,2021-12-20 11:01:24,45.007s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (9)""))",Chrome 95.0.4638.69,,,2021-12-20 11:01:24,2021-12-20 11:01:25,0.334s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-20 11:01:25,2021-12-20 11:01:26,1.427s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-2(Registration),Chrome 95.0.4638.69,Registration with existing email id,,2021-12-20 11:01:26,2021-12-20 11:03:03,1m - 36.617s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:01:26,2021-12-20 11:01:40,13.507s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Not registered yet Click here to start yo_c35e26""))",Chrome 95.0.4638.69,,,2021-12-20 11:01:40,2021-12-20 11:01:40,0.627s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_REGISTER_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-20 11:01:40,2021-12-20 11:01:42,1.202s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-20 11:01:42,2021-12-20 11:01:42,0.281s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-6""), ""testing345@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-20 11:01:42,2021-12-20 11:01:42,0.303s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-7""), ""testing345@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-20 11:01:42,2021-12-20 11:01:43,0.293s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Password""))",Chrome 95.0.4638.69,,,2021-12-20 11:01:43,2021-12-20 11:02:14,31.370s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-8""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-20 11:02:14,2021-12-20 11:02:14,0.299s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-9""), ""Test@123"")",Chrome 95.0.4638.69,,,2021-12-20 11:02:14,2021-12-20 11:02:15,0.287s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_help Address""))",Chrome 95.0.4638.69,,,2021-12-20 11:02:15,2021-12-20 11:02:15,0.280s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), ""9800 Fredericksburg Rd, San Antonio, TX 78288, USA"")",Chrome 95.0.4638.69,,,2021-12-20 11:02:15,2021-12-20 11:02:15,0.532s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(DOWN))",Chrome 95.0.4638.69,,,2021-12-20 11:02:15,2021-12-20 11:02:16,1.055s,PASSED
"sendKeys(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__address""), Keys.chord(ENTER))",Chrome 95.0.4638.69,,,2021-12-20 11:02:16,2021-12-20 11:02:17,0.249s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-20 11:02:17,2021-12-20 11:02:17,0.477s,PASSED
delay(45),Chrome 95.0.4638.69,,,2021-12-20 11:02:17,2021-12-20 11:03:02,45.002s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (9)""))",Chrome 95.0.4638.69,,,2021-12-20 11:03:02,2021-12-20 11:03:02,0.266s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-20 11:03:02,2021-12-20 11:03:03,0.486s,PASSED
,,,,,,,
Test Cases/microsite staging/Registration/Tc-3(Registration),Chrome 95.0.4638.69,Verify the blank fields,,2021-12-20 11:03:52,2021-12-20 11:04:36,43.509s,FAILED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:03:52,2021-12-20 11:04:36,43.504s,FAILED
,,,,,,,
Test Cases/microsite staging/Reset password/Tc-2(Reset password),Chrome 95.0.4638.69,verify with blank email id,,2021-12-20 11:04:36,2021-12-20 11:04:52,16.202s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:04:36,2021-12-20 11:04:50,13.847s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Already registered but forgot your passwo_7296b8""))",Chrome 95.0.4638.69,,,2021-12-20 11:04:50,2021-12-20 11:04:50,0.588s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (13)""))",Chrome 95.0.4638.69,,,2021-12-20 11:04:50,2021-12-20 11:04:51,0.768s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Your Email Please enter your email""))",Chrome 95.0.4638.69,,,2021-12-20 11:04:51,2021-12-20 11:04:52,0.467s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_Please enter your email""), ""Please enter your email"")",Chrome 95.0.4638.69,,,2021-12-20 11:04:52,2021-12-20 11:04:52,0.447s,PASSED
,,,,,,,
Test Cases/microsite staging/Reset password/Tc-1(Reset password),Chrome 95.0.4638.69,Verify with emailid,,2021-12-20 11:04:52,2021-12-20 11:05:14,21.610s,PASSED
"callTestCase(findTestCase(""microsite staging/Open browser/Tc2-Login""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:04:52,2021-12-20 11:05:06,14.026s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/a_Already registered but forgot your passwo_7296b8""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:06,2021-12-20 11:05:07,0.598s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_Forgot Password_mat-input-4""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:07,2021-12-20 11:05:08,0.879s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_Forgot Password_mat-input-4""), ""akki2323@yopmail.com"")",Chrome 95.0.4638.69,,,2021-12-20 11:05:08,2021-12-20 11:05:12,4.046s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (8)""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:12,2021-12-20 11:05:14,1.986s,PASSED
,,,,,,,
Test Cases/microsite staging/Upload Receipt/Tc-1(Upload receipt),Chrome 95.0.4638.69,,,2021-12-20 11:05:14,2021-12-20 11:05:58,44.427s,PASSED
"openBrowser("""")",Chrome 95.0.4638.69,,,2021-12-20 11:05:14,2021-12-20 11:05:14,0.437s,PASSED
"navigateToUrl(""https://holidayolay.3tlstaging.com/login"")",Chrome 95.0.4638.69,,,2021-12-20 11:05:14,2021-12-20 11:05:22,7.736s,PASSED
maximizeWindow(),Chrome 95.0.4638.69,,,2021-12-20 11:05:22,2021-12-20 11:05:22,0.114s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_Please Enter you Credentials_mat-input-0""), ""pg_olayholiday"")",Chrome 95.0.4638.69,,,2021-12-20 11:05:22,2021-12-20 11:05:22,0.524s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_Username_mat-input-1""), ""1q2w3e4r!@#"")",Chrome 95.0.4638.69,,,2021-12-20 11:05:22,2021-12-20 11:05:23,0.516s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span_Submit""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:23,2021-12-20 11:05:23,0.278s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/div_Email""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:23,2021-12-20 11:05:55,31.419s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_WELCOME_mat-input-2""), Emailid)",Chrome 95.0.4638.69,,,2021-12-20 11:05:55,2021-12-20 11:05:55,0.508s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-3""), Pswd)",Chrome 95.0.4638.69,,,2021-12-20 11:05:55,2021-12-20 11:05:56,0.498s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (2)""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:56,2021-12-20 11:05:56,0.263s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/ngx-dropzone-label_Click here to upload rec_7b6b3a""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:56,2021-12-20 11:05:57,1.366s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT_1""))",Chrome 95.0.4638.69,,,2021-12-20 11:05:57,2021-12-20 11:05:58,0.312s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-20 11:05:58,2021-12-20 11:05:58,0.294s,PASSED
closeBrowser(),Chrome 95.0.4638.69,,,2021-12-20 11:05:58,2021-12-20 11:05:58,0.073s,PASSED
,,,,,,,
Test Cases/microsite staging/Support/Tc-1(Support),Chrome 95.0.4638.69,Support form,,2021-12-20 11:05:58,2021-12-20 11:06:16,18.196s,PASSED
"callTestCase(findTestCase(""microsite staging/Login/Tc-1(Login)""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:05:58,2021-12-20 11:06:12,13.518s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/ngx-dropzone_Click here to upload receipt.P_a88ee9""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:12,2021-12-20 11:06:12,0.000s,NOT_RUN
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUPPORT""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:12,2021-12-20 11:06:12,0.308s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input_Support_mat-input-4""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:12,2021-12-20 11:06:13,1.025s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/input__mat-input-5""), ""Testing123@gmail.com"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:13,2021-12-20 11:06:13,0.516s,PASSED
"setText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/textarea__mat-input-6""), ""Testing"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:13,2021-12-20 11:06:14,0.516s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/span__mat-checkbox-inner-container""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:14,2021-12-20 11:06:14,0.267s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (3)""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:14,2021-12-20 11:06:15,0.766s,PASSED
"verifyTextPresent(""Your message has been sent, thank you. We will contact in the next 48hrs"", true)",Chrome 95.0.4638.69,,,2021-12-20 11:06:15,2021-12-20 11:06:16,0.869s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-20 11:06:16,2021-12-20 11:06:16,0.308s,PASSED
,,,,,,,
Test Cases/microsite staging/Support/TC-2(Support),Chrome 95.0.4638.69,Verify the blank fields,,2021-12-20 11:06:16,2021-12-20 11:06:33,16.382s,PASSED
"callTestCase(findTestCase(""microsite staging/Login/Tc-1(Login)""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:06:16,2021-12-20 11:06:29,12.714s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUPPORT""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:29,2021-12-20 11:06:29,0.306s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/button_SUBMIT (15)""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:29,2021-12-20 11:06:30,0.785s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_NAME IS REQUIRED""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:30,2021-12-20 11:06:31,0.473s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_NAME IS REQUIRED""), ""NAME IS REQUIRED"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:31,2021-12-20 11:06:31,0.242s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_EMAIL IS REQUIRED""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:31,2021-12-20 11:06:31,0.258s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_EMAIL IS REQUIRED""), ""EMAIL IS REQUIRED"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:31,2021-12-20 11:06:31,0.239s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_MESSAGE IS REQUIRED""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:31,2021-12-20 11:06:32,0.252s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/mat-error_MESSAGE IS REQUIRED""), ""MESSAGE IS REQUIRED"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:32,2021-12-20 11:06:32,0.237s,PASSED
"click(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/p_Please agree with the above""))",Chrome 95.0.4638.69,,,2021-12-20 11:06:32,2021-12-20 11:06:32,0.252s,PASSED
"verifyElementText(findTestObject(""Object Repository/micro staging/Page_Olay Holiday Program/p_Please agree with the above""), ""Please agree with the above"")",Chrome 95.0.4638.69,,,2021-12-20 11:06:32,2021-12-20 11:06:32,0.236s,PASSED
takeScreenshot(),Chrome 95.0.4638.69,,,2021-12-20 11:06:32,2021-12-20 11:06:33,0.285s,PASSED
,,,,,,,
Test Cases/microsite staging/FAQ/Tc-1,Chrome 95.0.4638.69,,,2021-12-20 11:07:00,2021-12-20 11:07:53,52.993s,FAILED
"callTestCase(findTestCase(""microsite staging/Login/Tc-1(Login)""), [:], STOP_ON_FAILURE)",Chrome 95.0.4638.69,,,2021-12-20 11:07:00,2021-12-20 11:07:14,14.676s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/button_Faq""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:14,2021-12-20 11:07:15,0.296s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/button_Faq""), ""FAQ"")",Chrome 95.0.4638.69,,,2021-12-20 11:07:15,2021-12-20 11:07:15,0.759s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_How long do I have to submi_b881c2""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:15,2021-12-20 11:07:16,0.271s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_How long do I have to submi_b881c2""), Q1)",Chrome 95.0.4638.69,,,2021-12-20 11:07:16,2021-12-20 11:07:16,0.253s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_All products must be purchased between 11_3c9c7f""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:16,2021-12-20 11:07:16,0.265s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_All products must be purchased between 11_3c9c7f""), A1)",Chrome 95.0.4638.69,,,2021-12-20 11:07:16,2021-12-20 11:07:17,0.243s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_What do I do if I am having_78c932""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:17,2021-12-20 11:07:17,0.265s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_What do I do if I am having_78c932""), Q2)",Chrome 95.0.4638.69,,,2021-12-20 11:07:17,2021-12-20 11:07:17,0.248s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/a_support box""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:17,2021-12-20 11:07:17,0.281s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_You can submit any questions you may have_306d87""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:17,2021-12-20 11:07:48,30.824s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_You can submit any questions you may have_306d87""), A2)",Chrome 95.0.4638.69,,,2021-12-20 11:07:48,2021-12-20 11:07:48,0.243s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_What are the participating _a616ec""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:48,2021-12-20 11:07:49,0.268s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_What are the participating _a616ec""), Q3)",Chrome 95.0.4638.69,,,2021-12-20 11:07:49,2021-12-20 11:07:49,0.260s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_Click here to see the full list of partic_fc02c1""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:49,2021-12-20 11:07:49,0.264s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_Click here to see the full list of partic_fc02c1""), A3)",Chrome 95.0.4638.69,,,2021-12-20 11:07:49,2021-12-20 11:07:49,0.240s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_How many times can I submit_4db6e3""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:49,2021-12-20 11:07:50,0.262s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/mat-panel-title_How many times can I submit_4db6e3""), Q4)",Chrome 95.0.4638.69,,,2021-12-20 11:07:50,2021-12-20 11:07:50,0.251s,PASSED
"click(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_You can only submit a valid receipt once,_f6b9b0""))",Chrome 95.0.4638.69,,,2021-12-20 11:07:50,2021-12-20 11:07:50,0.260s,PASSED
"verifyElementText(findTestObject(""Object Repository/assert/Page_Olay Holiday Program/p_You can only submit a valid receipt once,_f6b9b0""), A4)",Chrome 95.0.4638.69,,,2021-12-20 11:07:50,2021-12-20 11:07:50,0.241s,PASSED
